item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.022398894652724266,0.16632013022899628,-2.892463348331778,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.010500824078917503,0.006294185295701027,0.7384109953584516,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.2260092009673826e-05,8.249731763498858e-06,1.4320404392942863,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.64202468417352e-06,2.0129140466451645e-05,-1.3972587463140744,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.02428808994591236,0.17144912481307983,-2.8194595961353692,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.013207422569394112,0.005269783083349466,1.3255334684064781,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.2487824026029557e-05,8.437003998551518e-06,1.4143413790257096,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.798274054948706e-06,2.037587546510622e-05,-1.3856352857649894,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.02428808994591236,0.17144912481307983,-2.8194595961353692,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.013207422569394112,0.005269783083349466,1.3255334684064781,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.2487824026029557e-05,8.437003998551518e-06,1.4143413790257096,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.798274054948706e-06,2.037587546510622e-05,-1.3856352857649894,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.02421131730079651,0.1567651480436325,-2.694851374377532,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.011080000549554825,0.005726017523556948,0.9523539623499441,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.121001853083726e-05,8.209696716221515e-06,1.3693450494718022,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.706150427111425e-06,2.0019977455376647e-05,-1.3773580961826801,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.02421131730079651,0.1567651480436325,-2.694851374377532,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.011080000549554825,0.005726017523556948,0.9523539623499441,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.121001853083726e-05,8.209696716221515e-06,1.3693450494718022,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.706150427111425e-06,2.0019977455376647e-05,-1.3773580961826801,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.020498380064964294,0.21868932247161865,-3.415300975558917,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.03459887579083443,0.005095502827316523,2.763428737086159,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.2141948647913523e-05,8.029077434912324e-06,1.4634760626736412,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.5312705121177714e-06,1.807319677027408e-05,-1.2628865406710437,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.020498380064964294,0.21868932247161865,-3.415300975558917,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.03459887579083443,0.005095502827316523,2.763428737086159,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.2141948647913523e-05,8.029077434912324e-06,1.4634760626736412,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.5312705121177714e-06,1.807319677027408e-05,-1.2628865406710437,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.019300123676657677,0.20236869156360626,-3.390304110581496,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.036331117153167725,0.005561635363847017,2.7076246623368205,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.0794741431018338e-05,7.640625881322194e-06,1.4444560196532266,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.65212553233141e-06,1.911571598611772e-05,-1.32082679159939,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.019300123676657677,0.20236869156360626,-3.390304110581496,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.036331117153167725,0.005561635363847017,2.7076246623368205,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,2.0794741431018338e-05,7.640625881322194e-06,1.4444560196532266,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,7.65212553233141e-06,1.911571598611772e-05,-1.32082679159939,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08562538772821426,0.002128325868397951,5.3302476515866655,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0016339191934093833,0.008745163679122925,-2.420148750866974,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.19156531279441e-05,6.084397682570852e-06,2.7843027523176223,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,5.9984026847814675e-06,3.3127227652585134e-05,-2.465367190806088,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08562538772821426,0.002128325868397951,5.3302476515866655,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0016339191934093833,0.008745163679122925,-2.420148750866974,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.19156531279441e-05,6.084397682570852e-06,2.7843027523176223,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,5.9984026847814675e-06,3.3127227652585134e-05,-2.465367190806088,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.12586134672164917,0.0015752362087368965,6.320123295928122,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0009205128299072385,0.007086717523634434,-2.944607809601088,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.78496952180285e-05,8.072449418250471e-06,2.2292032819667047,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.952418516448233e-06,3.6385848943609744e-05,-2.3877906354755867,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.13211753964424133,0.0016126764239743352,6.356221200728132,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0009455835097469389,0.00745006650686264,-2.97797652324437,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.843052763841115e-05,8.204335244954564e-06,2.227794434826102,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.9820330281800125e-06,3.640726572484709e-05,-2.382507308286147,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.05255908891558647,0.006237870082259178,3.0748148567571985,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0018643951043486595,0.007184281945228577,-1.946136339701219,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.257414548192173e-05,6.319590738712577e-06,2.752074536880692,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.089279850129969e-06,3.615812966017984e-05,-2.5699765311435754,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.05255908891558647,0.006237870082259178,3.0748148567571985,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0018643951043486595,0.007184281945228577,-1.946136339701219,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.257414548192173e-05,6.319590738712577e-06,2.752074536880692,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.089279850129969e-06,3.615812966017984e-05,-2.5699765311435754,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08733834326267242,0.0030589024536311626,4.83552915847128,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0013540537329390645,0.003950722049921751,-1.5448313596188334,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.9561986341141164e-05,8.455684110231232e-06,2.226121476977199,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,7.304780410777312e-06,3.794633812503889e-05,-2.3770478603643523,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08639754354953766,0.00291211879812181,4.890849178621779,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0013538600178435445,0.003903738223016262,-1.52777773247777,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.999840919277631e-05,8.415909178438596e-06,2.2487515818523915,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,7.281654234247981e-06,3.79858429369051e-05,-2.38312369432061,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08682683110237122,0.0008515955414623022,6.671828724322454,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0015673990128561854,0.009824198670685291,-2.6479672425001666,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.992333586211316e-05,6.324504283838905e-06,2.658207961977417,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,5.944853455730481e-06,3.234222094761208e-05,-2.4437056001996296,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.08682683110237122,0.0008515955414623022,6.671828724322454,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0015673990128561854,0.009824198670685291,-2.6479672425001666,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,3.992333586211316e-05,6.324504283838905e-06,2.658207961977417,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,5.944853455730481e-06,3.234222094761208e-05,-2.4437056001996296,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.11460679769515991,0.0009820194682106376,6.866725276370035,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0010144378757104278,0.006539888214319944,-2.688585459093328,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.0130267734639347e-05,8.47101091494551e-06,2.2440847277588505,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,7.015800292720087e-06,3.5996392398374155e-05,-2.3591727385260155,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.11647681146860123,0.0009100662427954376,6.9998554909022905,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0010190047323703766,0.005942186806350946,-2.543833208778988,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.0117411117535084e-05,8.518061804352328e-06,2.2356314052576405,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,7.058940354909282e-06,3.597538670874201e-05,-2.3494866586728755,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.06530176848173141,0.001745202112942934,5.225656032275426,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0024697219487279654,0.007113423198461533,-1.5261953697464217,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.081863517058082e-05,6.420714271371253e-06,2.6684222408302714,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.000851499265991e-06,3.382947761565447e-05,-2.4950417660509023,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.06530176848173141,0.001745202112942934,5.225656032275426,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0024697219487279654,0.007113423198461533,-1.5261953697464217,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.081863517058082e-05,6.420714271371253e-06,2.6684222408302714,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.000851499265991e-06,3.382947761565447e-05,-2.4950417660509023,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.07555635273456573,0.002173512941226363,5.119452470809928,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0017250771634280682,0.0031471706461161375,-0.8673945109819229,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.0226139390142635e-05,8.254650310846046e-06,2.2848542802077945,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.8949734668422025e-06,3.545643630786799e-05,-2.362430634539464,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,1,"At the start of the story, John put the shovel in the",toolbox,van,0.07483550906181335,0.0024487923365086317,4.933580643718393,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,2,"At the end of the story, the shovel was in the",van,toolbox,0.0019643038976937532,0.002832207828760147,-0.5279089885105589,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,3,The person who put the shovel in the toolbox was,John,Karen,4.1003022488439456e-05,8.418181096203625e-06,2.284149809061907,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
10,,,4,The person who moved the shovel to the van was,Karen,John,6.994968771323329e-06,3.582167119020596e-05,-2.3564431233377956,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.05763498321175575,0.019987529143691063,1.5278446255194662,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002778200199827552,0.007423060014843941,-1.4178634678795117,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.84579970058985e-06,5.277069703879533e-06,0.5721834646295473,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.686746251536533e-06,8.466940926155075e-06,-0.8532541364624185,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.05763498321175575,0.019987529143691063,1.5278446255194662,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002778200199827552,0.007423060014843941,-1.4178634678795117,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.84579970058985e-06,5.277069703879533e-06,0.5721834646295473,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.686746251536533e-06,8.466940926155075e-06,-0.8532541364624185,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08274868875741959,0.031125422567129135,1.4106430273052466,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0030335383489727974,0.009520691819489002,-1.6500648609854645,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.1995937105384655e-06,5.713452083000448e-06,0.33355280506197393,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,5.472651082527591e-06,7.35706862542429e-06,-0.42689117043522146,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08274868875741959,0.031125422567129135,1.4106430273052466,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0030335383489727974,0.009520691819489002,-1.6500648609854645,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.1995937105384655e-06,5.713452083000448e-06,0.33355280506197393,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,5.472651082527591e-06,7.35706862542429e-06,-0.42689117043522146,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.07759088277816772,0.03273794427514076,1.2449234072378736,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002979590557515621,0.008138514123857021,-1.4496513254268513,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.610438387928298e-06,4.941940460412297e-06,0.6229019309664655,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.41461361333495e-06,7.878069482103456e-06,-0.8355549688287186,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.07759088277816772,0.03273794427514076,1.2449234072378736,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002979590557515621,0.008138514123857021,-1.4496513254268513,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.610438387928298e-06,4.941940460412297e-06,0.6229019309664655,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.41461361333495e-06,7.878069482103456e-06,-0.8355549688287186,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.10521937161684036,0.05035249888896942,1.0632650562050023,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002757566049695015,0.008939645253121853,-1.6968221409848803,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.277301392605295e-06,5.147482170286821e-06,0.4995366340898622,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.8316937864001375e-06,7.411200840579113e-06,-0.6171782968032314,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.10521937161684036,0.05035249888896942,1.0632650562050023,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002757566049695015,0.008939645253121853,-1.6968221409848803,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.277301392605295e-06,5.147482170286821e-06,0.4995366340898622,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.8316937864001375e-06,7.411200840579113e-06,-0.6171782968032314,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.057694196701049805,0.021693380549550056,1.411171319126263,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0025300057604908943,0.006422067992389202,-1.3438972696457152,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.33162960386835e-06,4.900041403743671e-06,0.5813399627521174,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.460087893676246e-06,7.908375664555933e-06,-0.8263092625537939,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.05882259085774422,0.021950900554656982,1.4220902007527496,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002496130997315049,0.006425262428820133,-1.36406173088267,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.2261450441146735e-06,4.762799562740838e-06,0.6014163772999948,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.323887878854293e-06,7.751568773528561e-06,-0.8421592010498314,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08435605466365814,0.02951432392001152,1.5150763272247323,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0026805675588548183,0.008105435408651829,-1.5963511905952406,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.021482360869413e-06,5.735666491091251e-06,0.2918145026687034,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,5.37262258148985e-06,7.369097147602588e-06,-0.4558613785015261,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08435605466365814,0.02951432392001152,1.5150763272247323,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0026805675588548183,0.008105435408651829,-1.5963511905952406,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.021482360869413e-06,5.735666491091251e-06,0.2918145026687034,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,5.37262258148985e-06,7.369097147602588e-06,-0.4558613785015261,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.06359180063009262,0.031603433191776276,1.008759468023732,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002671703929081559,0.006644897162914276,-1.3144867312298478,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.10959693606128e-06,4.598718078341335e-06,0.6285360146695411,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.143358637520578e-06,7.380926945188548e-06,-0.8330013093994784,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.065503790974617,0.03204699605703354,1.0313892724190128,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.002640308113768697,0.006700827740132809,-1.343633023520456,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
