item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
9,9_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the grater in the cupboard was,Lisa,Robert,0.059964075684547424,0.14460434019565582,-1.2699405044564518,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
9,9_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the grater to the drawer was,Robert,Lisa,0.4660932421684265,0.09021542966365814,2.3691724898335433,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6074804663658142,0.3049871325492859,0.9940896429187017,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5534648299217224,0.2886281907558441,0.9392794265201351,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07681308686733246,0.13323141634464264,-0.794510280975506,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.1380479633808136,0.11957280337810516,0.2072803156070609,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6074804663658142,0.3049871325492859,0.9940896429187017,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5534648299217224,0.2886281907558441,0.9392794265201351,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07681308686733246,0.13323141634464264,-0.794510280975506,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.1380479633808136,0.11957280337810516,0.2072803156070609,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.5007638335227966,0.3904421031475067,0.35902173715764923,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.547339916229248,0.29413658380508423,0.8959508394176866,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.0658978596329689,0.05870497226715088,0.16674890346056967,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.057996682822704315,0.06773144751787186,-0.22385544230407028,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.5159562826156616,0.3767400085926056,0.45367957908068035,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5471189022064209,0.2953394651412964,0.8894802482552419,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.0701981782913208,0.06243680790066719,0.16903681071165405,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.06277702748775482,0.0759870857000351,-0.27551752930354223,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.7813785076141357,0.1451273411512375,2.428702233280578,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.46929511427879333,0.3663514256477356,0.3572672109839234,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.09090790897607803,0.1872400939464569,-1.0424116747549401,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.2029639333486557,0.13445335626602173,0.5941176149012057,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.7813785076141357,0.1451273411512375,2.428702233280578,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.46929511427879333,0.3663514256477356,0.3572672109839234,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.09090790897607803,0.1872400939464569,-1.0424116747549401,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.2029639333486557,0.13445335626602173,0.5941176149012057,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6710793375968933,0.2367774397134781,1.5029517107736001,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.47439441084861755,0.40183839201927185,0.23947160554638475,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.09953641891479492,0.05395324528217316,0.8835147429072419,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.06811729073524475,0.077504463493824,-0.18625834271542824,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6784308552742004,0.22941669821739197,1.5642313831641792,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.4670277237892151,0.40942656993865967,0.18990346421266935,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.10532823204994202,0.05491751804947853,0.9395538557090277,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.06965581327676773,0.08287363499403,-0.25066944179913925,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.4465682804584503,0.4554614722728729,-0.028448240023252212,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.6879483461380005,0.16501882672309875,2.059669617252292,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07380902022123337,0.14096958935260773,-0.9335149266361199,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.14237597584724426,0.11351234465837479,0.32685652866244497,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.4465682804584503,0.4554614722728729,-0.028448240023252212,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.6879483461380005,0.16501882672309875,2.059669617252292,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07380902022123337,0.14096958935260773,-0.9335149266361199,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.14237597584724426,0.11351234465837479,0.32685652866244497,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.40057528018951416,0.4837776720523834,-0.2722707916124772,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.6706684231758118,0.1574408859014511,2.0907894341054187,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07327771931886673,0.07564283907413483,-0.04582891045176986,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.07019183784723282,0.0782163068652153,-0.15616613938135215,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.4094664454460144,0.4775887131690979,-0.22202350970936627,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.6778584122657776,0.15379047393798828,2.1400178188686203,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.07719401270151138,0.07869033515453339,-0.027697499043064178,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.07325958460569382,0.08600352704524994,-0.23137830588937658,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6932463049888611,0.21201743185520172,1.7091851351357659,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5412848591804504,0.2816516160964966,0.9424762838722142,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.08774201571941376,0.19193091988563538,-1.1292473917858314,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.19963040947914124,0.12523232400417328,0.6727245138695624,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.6932463049888611,0.21201743185520172,1.7091851351357659,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5412848591804504,0.2816516160964966,0.9424762838722142,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.08774201571941376,0.19193091988563538,-1.1292473917858314,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.19963040947914124,0.12523232400417328,0.6727245138695624,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.5675310492515564,0.330608069896698,0.7795773832911456,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.566165030002594,0.30316483974456787,0.9011201986014334,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.10126990079879761,0.06061316281557083,0.7405024134858088,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.0764961689710617,0.08280283212661743,-0.11429261589313716,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, John put the shovel in the",toolbox,van,0.5734081268310547,0.326286643743515,0.8134224186458681,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the shovel was in the",van,toolbox,0.5666996240615845,0.3037012219429016,0.8999315321841524,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the shovel in the toolbox was,John,Karen,0.1054178923368454,0.05921110883355141,0.8321799769125452,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
10,10_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the shovel to the van was,Karen,John,0.07530199736356735,0.08591684699058533,-0.1902529172477986,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.225560262799263,0.487761527299881,-1.1126630396003758,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.5792174935340881,0.2149198353290558,1.4303065376036408,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.008363666944205761,0.0442364439368248,-2.403027897836237,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.09535105526447296,0.017156172543764114,2.474521174458465,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.225560262799263,0.487761527299881,-1.1126630396003758,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.5792174935340881,0.2149198353290558,1.4303065376036408,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.008363666944205761,0.0442364439368248,-2.403027897836237,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.09535105526447296,0.017156172543764114,2.474521174458465,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.19096820056438446,0.4914429485797882,-1.363691519249198,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.5464408993721008,0.20295104384422302,1.4289337085160265,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.005829578265547752,0.007470748852938414,-0.35786134612236653,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.024557137861847878,0.011656993068754673,1.0749467320609984,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.19096820056438446,0.4914429485797882,-1.363691519249198,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.5464408993721008,0.20295104384422302,1.4289337085160265,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.005829578265547752,0.007470748852938414,-0.35786134612236653,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.024557137861847878,0.011656993068754673,1.0749467320609984,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.12143200635910034,0.6745652556419373,-2.47380928330419,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6784783005714417,0.15519027411937714,2.1282645297225256,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.010825345292687416,0.04647422581911087,-2.102017789637076,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.07734324038028717,0.0187585037201643,2.0437304537116474,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.12143200635910034,0.6745652556419373,-2.47380928330419,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6784783005714417,0.15519027411937714,2.1282645297225256,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.010825345292687416,0.04647422581911087,-2.102017789637076,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.07734324038028717,0.0187585037201643,2.0437304537116474,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.140309676527977,0.641796350479126,-2.1935010772954504,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6802093982696533,0.1527143269777298,2.155143523806704,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.008850881829857826,0.012511753477156162,-0.49939088631759065,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.02756369672715664,0.01127985492348671,1.2890208766641564,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.140309676527977,0.641796350479126,-2.1935010772954504,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6802093982696533,0.1527143269777298,2.155143523806704,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.008850881829857826,0.012511753477156162,-0.49939088631759065,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.02756369672715664,0.01127985492348671,1.2890208766641564,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.1608656793832779,0.6064809560775757,-1.9146057838472939,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6399282217025757,0.175385981798172,1.8673766515469186,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.010312884114682674,0.06504125893115997,-2.656907327204505,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.09686261415481567,0.017175234854221344,2.4956101127193997,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.1648818552494049,0.6127156019210815,-1.893784944661119,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.6384298205375671,0.17728489637374878,1.8484584078719355,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.010372418910264969,0.05934305116534233,-2.516326727401499,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the ticket to the backpack was,Nicole,Patrick,0.09821779280900955,0.020748984068632126,2.242943702465216,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.14756661653518677,0.5860941410064697,-1.9897660326521833,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.5814350843429565,0.17077751457691193,1.7675000926780737,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
11,11_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the ticket in the suitcase was,Patrick,Nicole,0.007379611954092979,0.011678430251777172,-0.6622295069592178,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,101000,
