start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,verb_type,verb,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.04089336097240448,0.7780870199203491,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick takes out the ticket to check it and puts it away in the suitcase, then grabs his camera from the backpack. Then he gets up to take photos of the trains. After he's done, he comes back to sit at the table with Nicole. Patrick watches Nicole take the ticket out of the suitcase and place it in the backpack. Patrick wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,Start,End,-4.249992966690518,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.07820305228233337,0.7545385956764221,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick takes out the ticket to check it and puts it away in the suitcase, then grabs his camera from the backpack. Then he gets up to take photos of the trains. Patrick doesn't see Nicole place the ticket in the backpack after taking it out of the suitcase. Patrick comes back to sit at the table with Nicole. He wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,Start,Start,-3.270297876005906,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.054617077112197876,0.7663329839706421,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick takes out the ticket to check it and puts it away in the suitcase, then grabs his camera from the backpack. Then he gets up to take photos of the trains. After he's done, he comes back to sit at the table with Nicole. Patrick watches Nicole place the ticket in the backpack after taking it out of the suitcase. Patrick wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,Start,Start,-3.810547388507959,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.10585436969995499,0.753995418548584,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick grabs his camera from the backpack, takes out the ticket to check it, then puts the ticket away in the suitcase. Then he gets up to take photos of the trains. Patrick doesn't see Nicole take the ticket out of the suitcase and place it in the backpack. Patrick comes back to sit at the table with Nicole. He wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,End,End,-2.8324749319138083,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.08159217238426208,0.7458548545837402,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick grabs his camera from the backpack, takes out the ticket to check it, then puts the ticket away in the suitcase. Then he gets up to take photos of the trains. After he's done, he comes back to sit at the table with Nicole. Patrick watches Nicole take the ticket out of the suitcase and place it in the backpack. Patrick wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,End,End,-3.1923922476024322,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.12029355764389038,0.7230607271194458,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick grabs his camera from the backpack, takes out the ticket to check it, then puts the ticket away in the suitcase. Then he gets up to take photos of the trains. Patrick doesn't see Nicole place the ticket in the backpack after taking it out of the suitcase. Patrick comes back to sit at the table with Nicole. He wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,End,Start,-2.5875574380976785,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.10578621923923492,0.7257699966430664,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick grabs his camera from the backpack, takes out the ticket to check it, then puts the ticket away in the suitcase. Then he gets up to take photos of the trains. After he's done, he comes back to sit at the table with Nicole. Patrick watches Nicole place the ticket in the backpack after taking it out of the suitcase. Patrick wants to check the ticket one more time. Patrick understands the ticket is in the [MASK].",suitcase,backpack,Explicit,End,Start,-2.778360717040836,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.21010208129882812,0.7263224124908447,"Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. Meanwhile, Martin takes the saddle from the stable and puts it in the hut. When Hannah finishes her bath, she wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,Start,End,-1.7895196450927293,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.36156895756721497,0.5480905771255493,"Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin take the saddle from the stable and put it in the hut. Hannah wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,Start,End,-0.6001435110533913,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.47922125458717346,0.24281078577041626,"Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. Meanwhile, Martin puts the saddle in the hut instead of the stable. When Hannah finishes her bath, she wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,Start,Start,0.980859388240347,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.5320590734481812,0.24877583980560303,"Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin put the saddle in the hut instead of the stable. Hannah wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,Start,Start,1.0967400511100085,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.2992844581604004,0.6211023926734924,"Hannah has just come back from a ride and is putting her horse away. She puts her backpack in the hut, then puts the saddle in the stable. Then she goes inside to have a bath. Meanwhile, Martin takes the saddle from the stable and puts it in the hut. When Hannah finishes her bath, she wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,End,End,-1.0533137638522645,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.2683115005493164,0.637887179851532,"Hannah has just come back from a ride and is putting her horse away. She puts her backpack in the hut, then puts the saddle in the stable. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin take the saddle from the stable and put it in the hut. Hannah wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,End,End,-1.2493923900721846,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.4664901793003082,0.21771451830863953,"Hannah has just come back from a ride and is putting her horse away. She puts her backpack in the hut, then puts the saddle in the stable. Then she goes inside to have a bath. Meanwhile, Martin puts the saddle in the hut instead of the stable. When Hannah finishes her bath, she wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,End,Start,1.0994090923629085,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.46037033200263977,0.28795626759529114,"Hannah has just come back from a ride and is putting her horse away. She puts her backpack in the hut, then puts the saddle in the stable. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin put the saddle in the hut instead of the stablet. Hannah wants to use the saddle again. Hannah understands the saddle is in the [MASK].",stable,hut,Explicit,End,Start,0.6769451399947263,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.1361619085073471,0.6706352233886719,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book from the box to the basket. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,Start,End,-2.3002050952154907,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.2696419358253479,0.6499102711677551,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,Start,End,-1.269195660634919,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.17827108502388,0.6891646385192871,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,Start,Start,-1.9507759562435112,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.2783553898334503,0.6568784117698669,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,Start,Start,-1.2386983337525748,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.10170165449380875,0.7815903425216675,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book from the box to the basket. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,End,End,-2.9420694918937578,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.24329394102096558,0.6782492995262146,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,End,End,-1.479115260614336,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.16633495688438416,0.7298239469528198,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,End,Start,-2.133457092677619,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.3145185708999634,0.6184318661689758,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean understands the book is in the [MASK].",box,basket,Explicit,End,Start,-0.975469455221843,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.031863968819379807,0.8563330173492432,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,Start,End,-4.748174073882482,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.03605233132839203,0.8621238470077515,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,Start,End,-4.5797306725803475,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.024071533232927322,0.883922815322876,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,Start,Start,-5.1985204559996845,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.02566353976726532,0.8757041096687317,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,Start,Start,-5.092651402204058,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.03129655495285988,0.8813146948814392,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,End,End,-4.81558149783172,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.03646369278430939,0.8738403916358948,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,End,End,-4.582837213385545,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.03377941623330116,0.8881518840789795,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,End,Start,-4.716590113739358,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.06286294013261795,0.8500787019729614,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary understands the jam is in the [MASK].",cupboard,fridge,Explicit,End,Start,-3.757314760573608,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.14925695955753326,0.6333497166633606,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Then he goes to his room to get changed. Cameron doesn't see Helen move the shirt from the sink to the basket. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,Start,End,-2.0852041293932513,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.18920789659023285,0.528235912322998,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Cameron sees Helen move the shirt from the sink to the basket. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,Start,End,-1.4812100862189341,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.0946325808763504,0.6490468978881836,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Then he goes to his room to get changed. Cameron doesn't see Helen move the shirt into the basket from the sink. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,Start,Start,-2.7779138491435744,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.0897323340177536,0.6037256121635437,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Cameron sees Helen move the shirt into the basket from the sink. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,Start,Start,-2.7501931640867188,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.047145646065473557,0.7523930072784424,"While Cameron is eating, he gets a stain on his shirt. He picks up a sweater from the basket and puts his shirt in the sink. Then he goes to his room to get changed. Cameron doesn't see Helen move the shirt from the sink to the basket. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,End,End,-3.9962899923183723,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.039116863161325455,0.722938597202301,"While Cameron is eating, he gets a stain on his shirt. He picks up a sweater from the basket and puts his shirt in the sink. Cameron sees Helen move the shirt from the sink to the basket. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,End,End,-4.208010528852415,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.038978736847639084,0.7325034737586975,"While Cameron is eating, he gets a stain on his shirt. He picks up a sweater from the basket and puts his shirt in the sink. Then he goes to his room to get changed. Cameron doesn't see Helen move the shirt into the basket from the sink. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,End,Start,-4.2320763570424935,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.023712554946541786,0.6909546852111816,"While Cameron is eating, he gets a stain on his shirt. He picks up a sweater from the basket and puts his shirt in the sink. Cameron sees Helen move the shirt into the basket from the sink. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt. Cameron understands the shirt is in the [MASK].",sink,basket,Explicit,End,Start,-4.864868075885234,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.1416277289390564,0.8067310452461243,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Then Paula goes to run some errands. Paula is away while Tim moves the football out of the shed and into the garage. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,Start,End,-2.509984021171353,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.23494145274162292,0.7117735743522644,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Afterwards, Paula sees Tim move the football out of the shed and into the garage. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,Start,End,-1.599117088746882,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.17710621654987335,0.7890162467956543,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Then Paula goes to run some errands. Paula is away while Tim moves the football into the garage after taking it out of the shed. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,Start,Start,-2.1554401548089395,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.3267582356929779,0.6307373642921448,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,Start,Start,-0.9488158011358884,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.21380974352359772,0.7127199172973633,Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Then Paula goes to run some errands. Paula is away while Tim moves the football out of the shed and into the garage. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].,shed,garage,Explicit,End,End,-1.737007642119269,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.30874574184417725,0.6019308567047119,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Afterwards, Paula sees Tim move the football out of the shed and into the garage. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,End,End,-0.9631785358363958,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.33396586775779724,0.6170707941055298,Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Then Paula goes to run some errands. Paula is away while Tim moves the football into the garage after taking it out of the shed. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].,shed,garage,Explicit,End,Start,-0.8857353508177066,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.47000113129615784,0.4536181390285492,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula understands the football is in the [MASK].",shed,garage,Explicit,End,Start,0.05118589825559778,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.08275242894887924,0.8291728496551514,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,Start,End,-3.324799314140948,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.1513494849205017,0.7508977651596069,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,Start,End,-2.3107327326413865,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.16439063847064972,0.7531946301460266,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,Start,Start,-2.19589456996691,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.22729314863681793,0.6812984943389893,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,Start,Start,-1.583732821194891,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.09476546943187714,0.8244009613990784,"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,End,End,-3.1209128154290555,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.15177534520626068,0.7716773152351379,"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,End,End,-2.346060241361149,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.19673636555671692,0.7308763265609741,"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,End,Start,-1.8933636488040169,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.2290426790714264,0.7022367715835571,"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed understands the keys are in the [MASK].",hall,study,Explicit,End,Start,-1.6163410922800359,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.4323795437812805,0.37116798758506775,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura leaves to go and make a coffee. Laura doesn't see Ross take the stapler out of the drawer and put it in the cabinet. Laura comes back into the study and remembers she has one more document to staple together. Laura understands the stapler is in the [MASK].",drawer,cabinet,Explicit,Start,End,0.22022598305534632,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.3621762692928314,0.41377413272857666,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura watches Ross take the stapler out of the drawer and put it in the cabinet. Laura leaves to go and make a coffee. Laura comes back into the study and remembers she has one more document to staple together. Laura understands the stapler is in the [MASK].",drawer,cabinet,Explicit,Start,End,-0.1921514369546205,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.6554117202758789,0.17355552315711975,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura leaves to go and make a coffee. Laura doesn't see Ross take the stapler, and put it back in the cabinet instead of the drawer. Laura comes back into the study and remembers she has one more document to staple together. Laura understands the stapler is in the [MASK].",drawer,cabinet,Explicit,Start,Start,1.91700419422179,False Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
0.5679943561553955,0.20051860809326172,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura watches Ross take the stapler, and put it back in the cabinet instead of the drawer. Laura leaves to go and make a coffee. Laura comes back into the study and remembers she has one more document to staple together. Laura understands the stapler is in the [MASK].",drawer,cabinet,Explicit,Start,Start,1.5021404697904883,True Belief,factive,understands,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,37000,311B
