sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.0,0,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.0002422928810119629,1,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.020902514457702637,2,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.15246212482452393,3,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.15847963094711304,4,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.1710951328277588,5,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.15805548429489136,6,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.15231108665466309,7,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.1404489278793335,8,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.13696980476379395,9,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.1254252791404724,10,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.1162380576133728,11,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.10894858837127686,12,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.10237205028533936,13,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.1029314398765564,14,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.10130071640014648,15,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.10004419088363647,16,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.09809339046478271,17,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.09631407260894775,18,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.09388476610183716,19,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.09264707565307617,20,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.09016257524490356,21,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.08754140138626099,22,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.08507275581359863,23,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.08143442869186401,24,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.07932883501052856,25,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.07557475566864014,26,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.07203346490859985,27,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.06775838136672974,28,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.06389427185058594,29,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.060186564922332764,30,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.05572676658630371,31,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.05138343572616577,32,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.04730325937271118,33,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.04353898763656616,34,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.04009044170379639,35,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.0368461012840271,36,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.033909380435943604,37,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.031315743923187256,38,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.02899801731109619,39,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.027940690517425537,40,0.555555556,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.0,0,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.0036441683769226074,1,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.017117738723754883,2,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1923670768737793,3,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.2088702917098999,4,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.22258532047271729,5,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.20731014013290405,6,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.19776755571365356,7,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1854141354560852,8,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1861666440963745,9,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.17547744512557983,10,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1651930809020996,11,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.16424745321273804,12,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1608717441558838,13,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1632375717163086,14,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.16204041242599487,15,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1628161072731018,16,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1618083119392395,17,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.16111576557159424,18,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1609402894973755,19,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.16060543060302734,20,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.15963178873062134,21,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.15635323524475098,22,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1543249487876892,23,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.15215110778808594,24,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.15030139684677124,25,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.14487683773040771,26,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.13947457075119019,27,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1324446201324463,28,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.1256479024887085,29,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.11819261312484741,30,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.10977983474731445,31,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.10117447376251221,32,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.09356421232223511,33,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.0861324667930603,34,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.07933372259140015,35,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.07304561138153076,36,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.06728994846343994,37,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.06219935417175293,38,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.05763787031173706,39,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the bright beam.,He saw the balance beam.,beam,beam,Different Sense,0.0556371808052063,40,0.363636364,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0,0,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.003862142562866211,1,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.023236870765686035,2,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.164009690284729,3,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.1752312183380127,4,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.17990833520889282,5,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.1673148274421692,6,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.1588355302810669,7,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.14797049760818481,8,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.14257073402404785,9,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.13167428970336914,10,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.12301945686340332,11,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.11828732490539551,12,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.11095273494720459,13,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.11048674583435059,14,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.10811847448348999,15,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.10546708106994629,16,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.10359382629394531,17,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.10073769092559814,18,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0986831784248352,19,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0988646149635315,20,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0964774489402771,21,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.09282147884368896,22,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.08991730213165283,23,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0859268307685852,24,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.08296877145767212,25,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.07946765422821045,26,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.07574862241744995,27,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.07162731885910034,28,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.06737303733825684,29,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.0633382797241211,30,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.05904775857925415,31,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.05452156066894531,32,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.050377488136291504,33,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.04646784067153931,34,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.04279685020446777,35,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.03933870792388916,36,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.03624141216278076,37,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.03351527452468872,38,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.031076252460479736,39,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the laser beam.,He saw the bright beam.,beam,beam,Same Sense,0.02995765209197998,40,3.545454545,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.0,0,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.0030686259269714355,1,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.02456963062286377,2,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.17923933267593384,3,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1925855278968811,4,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.21621602773666382,5,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.2016512155532837,6,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1908245086669922,7,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.17634981870651245,8,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.16970622539520264,9,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1562853455543518,10,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.14515864849090576,11,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1446436047554016,12,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13995599746704102,13,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13645881414413452,14,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13594728708267212,15,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13516908884048462,16,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13243764638900757,17,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.13160568475723267,18,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1301388144493103,19,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.12743926048278809,20,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.12575757503509521,21,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.12187767028808594,22,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.11938005685806274,23,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.1160019040107727,24,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.11297726631164551,25,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.10841113328933716,26,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.10392588376998901,27,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.09857827425003052,28,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
He saw the wood beam.,He saw the balance beam.,beam,beam,Same Sense,0.09320485591888428,29,2.6,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
