sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2622848153114319,22,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.259121298789978,23,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2592843770980835,24,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2577142119407654,25,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2579329013824463,26,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2576987147331238,27,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.25419938564300537,28,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2540404796600342,29,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2525855302810669,30,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.25219351053237915,31,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.25125187635421753,32,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.25165724754333496,33,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.2478685975074768,34,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24707305431365967,35,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24721723794937134,36,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24682706594467163,37,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24709755182266235,38,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24871987104415894,39,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pleasant company.,company,company,Different Sense,0.24981820583343506,40,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.0,0,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.27536243200302124,1,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.27019166946411133,2,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2699897289276123,3,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2661136984825134,4,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.27052241563796997,5,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2731626033782959,6,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2656829357147217,7,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2661321759223938,8,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2639545202255249,9,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.26034992933273315,10,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2616056203842163,11,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2596709728240967,12,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.25467967987060547,13,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2518211007118225,14,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2471795678138733,15,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2476646900177002,16,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24985462427139282,17,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2516505718231201,18,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24988335371017456,19,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.25023508071899414,20,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2505555748939514,21,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2520245909690857,22,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24751943349838257,23,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2463861107826233,24,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24690598249435425,25,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.245710551738739,26,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2452298402786255,27,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24442893266677856,28,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2442355751991272,29,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2422977089881897,30,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24236881732940674,31,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24327248334884644,32,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24402087926864624,33,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24281549453735352,34,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24451673030853271,35,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2449038028717041,36,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24358177185058594,37,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.244085431098938,38,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.24441677331924438,39,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.2452300786972046,40,0.733333333,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.0,0,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.3134937286376953,1,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.3081279397010803,2,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.29378819465637207,3,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.28440892696380615,4,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.290255606174469,5,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2853735685348511,6,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2831682562828064,7,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2805299162864685,8,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2799825072288513,9,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.276691198348999,10,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2766708731651306,11,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.27085810899734497,12,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.26691150665283203,13,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.26643186807632446,14,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.26222074031829834,15,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2616049647331238,16,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2590048909187317,17,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.26130062341690063,18,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.25979721546173096,19,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2593786120414734,20,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.26006293296813965,21,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2579982280731201,22,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2549975514411926,23,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.25466907024383545,24,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.252220094203949,25,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.25316494703292847,26,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.250654935836792,27,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.25072187185287476,28,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.2509545087814331,29,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24836719036102295,30,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24896001815795898,31,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24824684858322144,32,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24918615818023682,33,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24548310041427612,34,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24365204572677612,35,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24450141191482544,36,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24367380142211914,37,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24527579545974731,38,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24698406457901,39,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.24629276990890503,40,0.615384615,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.0,0,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.3267533779144287,1,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.314598023891449,2,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.29651951789855957,3,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.28214091062545776,4,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.28337979316711426,5,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2809205651283264,6,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.27357494831085205,7,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2674694061279297,8,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.26180315017700195,9,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2606821656227112,10,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2623897194862366,11,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2628687620162964,12,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25919318199157715,13,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25959116220474243,14,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25644296407699585,15,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25675898790359497,16,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2581029534339905,17,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.26124662160873413,18,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2603328227996826,19,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.26128631830215454,20,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.26019859313964844,21,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25836998224258423,22,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25430142879486084,23,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2525540590286255,24,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.253440797328949,25,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25064605474472046,26,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2504187822341919,27,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25053834915161133,28,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2523581385612488,29,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2491632103919983,30,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2486169934272766,31,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.24897414445877075,32,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2513033151626587,33,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2505171298980713,34,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2505878806114197,35,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25211232900619507,36,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2504726052284241,37,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2528496980667114,38,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.25456148386001587,39,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.2529204487800598,40,0.3125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.0,0,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.3514937162399292,1,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.33810746669769287,2,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.3243098258972168,3,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.30549484491348267,4,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.30918729305267334,5,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.30426108837127686,6,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.29694128036499023,7,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.2941495180130005,8,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.2878836989402771,9,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.2870355248451233,10,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.28771698474884033,11,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.2858593463897705,12,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.27737748622894287,13,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,0,0B
